timestamp,tipo,layer,entry,exit,gain,amount,parcial,close_by
2025-01-01 06:44:00,short,1,93856.8283,93674.6,0.07763118016208863,0.0004261810325844987,,
2025-01-01 06:44:00,short,2,94043.98049999999,93674.6,0.23557025925757247,0.0006379993666899287,,
2025-01-01 06:44:00,short,3,94418.2849,93674.6,0.7873341766664446,0.0010591168872206447,,
2025-01-01 07:42:00,long,1,93393.57620000001,93699.0,0.13075915620842862,0.00042829498159853094,,
2025-01-01 07:42:00,long,2,93206.227,93699.0,0.3170877568941833,0.0006437338140508574,,
2025-01-01 07:42:00,long,3,92831.5286,93699.0,0.9340839524213058,0.001077220223647163,,
2025-01-01 07:54:00,short,1,93980.097,93745.1,0.09997989306182074,0.00042562203356738396,,
2025-01-01 07:54:00,short,2,94167.495,93745.1,0.2690266160313532,0.000637162536818039,,
2025-01-01 07:54:00,short,3,94542.291,93745.1,0.8428737183870355,0.001057727699871373,,
2025-01-01 07:55:00,long,1,93463.8647,93685.1,0.09464483694948268,0.0004279728869375546,,
2025-01-01 07:55:00,long,2,93276.3745,93685.1,0.26280739061100655,0.0006432497009197114,,
2025-01-01 07:55:00,long,3,92901.3941,93685.1,0.8432515197745571,0.0010764101116971288,,
2025-01-01 08:52:00,short,1,93966.1553,93480.7,0.20656846769168666,0.0004256851828436999,,
2025-01-01 08:52:00,short,2,94153.52549999999,93480.7,0.4285913031265039,0.0006372570722272106,,
2025-01-01 08:52:00,short,3,94528.2659,93480.7,1.1077605874498555,0.0010578846342721283,,
2025-01-01 08:57:00,long,1,93200.2579,93406.7,0.08856607387563903,0.00042918336173402373,,
2025-01-01 08:57:00,long,2,93013.2965,93406.7,0.25367091807137515,0.0006450690627871683,,
2025-01-01 08:57:00,long,3,92639.3737,93406.7,0.8279626025580533,0.00107945462070843,,
2025-01-01 09:04:00,short,1,93686.92009999999,93459.6,0.09701639106822668,0.0004269539435953771,,
2025-01-01 09:04:00,short,2,93873.73349999999,93459.6,0.26459020931556865,0.0006391564260091989,,
2025-01-01 09:04:00,short,3,94247.36029999999,93459.6,0.8355090194287172,0.0010610376744949537,,
2025-01-01 09:06:00,long,1,93179.2212,93365.2,0.0798050922022504,0.0004292802567446228,,
2025-01-01 09:06:00,long,2,92992.30200000001,93365.2,0.24050303054116448,0.0006452146974488275,,
2025-01-01 09:06:00,long,3,92618.4636,93365.2,0.8059275401756872,0.0010796983248597097,,
2025-01-01 09:33:00,short,1,93645.29559999998,93249.9,0.16882319148127672,0.00042714372082135866,,
2025-01-01 09:33:00,short,2,93832.02599999998,93249.9,0.3720860612771951,0.0006394405253489892,,
2025-01-01 09:33:00,short,3,94205.48679999998,93249.9,1.0139585259061472,0.0010615092962929205,,
2025-01-01 09:35:00,long,1,92970.1503,93124.1,0.06620968972232025,0.00043024562045910776,,
2025-01-01 09:35:00,long,2,92783.65049999999,93124.1,0.22006893565802332,0.0006466656536649203,,
2025-01-01 09:35:00,long,3,92410.6509,93124.1,0.7717332508909021,0.00108212634610931,,
2025-01-01 10:32:00,short,1,93403.4723,93462.6,-0.025311285529161995,0.00042824960373555624,,
2025-01-01 10:32:00,short,2,93589.7205,93462.6,0.08146385166306166,0.0006410960485772581,,
2025-01-01 10:32:00,short,3,93962.2169,93462.6,0.5315083761502797,0.001064257563297232,,
2025-01-01 10:35:00,long,1,93182.21220000001,93380.1,0.08491262021358055,0.0004292664775348615,,
2025-01-01 10:35:00,long,2,92995.28700000001,93380.1,0.24817972214010883,0.0006451939870888295,,
2025-01-01 10:35:00,long,3,92621.4366,93380.1,0.8187736689024806,0.001079663668270073,,
2025-01-01 11:10:00,short,1,93660.24029999999,93336.4,0.13824895722801012,0.0004270755645285271,,
2025-01-01 11:10:00,short,2,93847.0005,93336.4,0.32631597626820297,0.0006393384943613622,,
2025-01-01 11:10:00,short,3,94220.5209,93336.4,0.9379774630815153,0.0010613399187862057,,
2025-01-01 11:38:00,long,1,93056.3908,93402.1,0.1485425829861487,0.0004298468880656395,,
2025-01-01 11:38:00,long,2,92869.718,93402.1,0.3438165154329503,0.0006460663528664963,,
2025-01-01 11:38:00,long,3,92496.3724,93402.1,0.9788116933329734,0.0010811234798220044,,
2025-01-01 11:40:00,short,1,93682.3063,93517.1,0.07051073954185551,0.0004269749708328861,,
2025-01-01 11:40:00,short,2,93869.1105,93517.1,0.2249108533738515,0.0006391879040975892,,
2025-01-01 11:40:00,short,3,94242.71889999999,93517.1,0.7696389290398399,0.0010610899299935202,,
2025-01-01 11:54:00,long,1,93236.5487,93455.1,0.09372456725438892,0.0004290163091375775,,
2025-01-01 11:54:00,long,2,93049.5145,93455.1,0.26142421138586447,0.0006448179802163288,,
2025-01-01 11:54:00,long,3,92675.4461,93455.1,0.840936916126703,0.001079034460671455,,
2025-01-01 12:16:00,short,1,93735.4653,93453.3,0.12036103217807073,0.00042673282595845824,,
2025-01-01 12:16:00,short,2,93922.3755,93453.3,0.299537485484484,0.0006388254096064681,,
2025-01-01 12:16:00,short,3,94296.19589999999,93453.3,0.8935235760024852,0.0010604881675825909,,
2025-01-01 12:44:00,long,1,93172.9401,93755.5,0.2499982829413764,0.00042930919596471977,,
2025-01-01 12:44:00,long,2,92986.0335,93755.5,0.49630596194857257,0.0006452581935329029,,
2025-01-01 12:44:00,long,3,92612.2203,93755.5,1.2339865996280397,0.0010797711109405289,,
2025-01-01 13:28:00,short,1,94036.76649999998,93747.6,0.1229522639530476,0.00042536554040275307,,
2025-01-01 13:28:00,short,2,94224.2775,93747.6,0.3034165981267348,0.0006367785627223303,,
2025-01-01 13:28:00,short,3,94599.2995,93747.6,0.8999631336593438,0.0010570902800395472,,
2025-01-01 14:03:00,long,3,92903.8716,94304.3,0.753396066563928,0.0005381907033463178,True,
2025-01-01 14:06:00,long,3,92903.8716,94280.0,0.7403232636862476,0.0005381907033463178,False,trailing_stop
2025-01-01 14:20:00,long,1,93466.3572,94171.8,0.3017815795992119,0.00042796147403506595,,
2025-01-01 14:20:00,long,2,93278.86200000001,94171.8,0.5741370374780053,0.0006432325471552172,,
2025-01-01 14:41:00,short,1,94454.31539999999,94028.8,0.18012737355142142,0.0004234851507906859,,
2025-01-01 14:41:00,short,2,94642.659,94028.8,0.3890085905553415,0.0006339635914075491,,
2025-01-01 14:41:00,short,3,95019.3462,94028.8,1.0420509308029706,0.0010524172602652574,,
2025-01-01 15:08:00,long,1,93746.7136,94058.2,0.13285236078504808,0.0004266816239625492,,
2025-01-01 15:08:00,long,2,93558.656,94058.2,0.3202338749286828,0.0006413089132020023,,
2025-01-01 15:08:00,long,3,93182.5408,94058.2,0.9393486470804567,0.001073162409411356,,
2025-01-01 15:21:00,short,1,94340.37459999998,94138.3,0.08564467589467391,0.0004239966204246979,,
2025-01-01 15:21:00,short,2,94528.49099999998,94138.3,0.24756658197366793,0.0006347292690835403,,
2025-01-01 15:21:00,short,3,94904.72379999999,94138.3,0.8072487857342983,0.0010536883307382852,,
2025-01-01 15:38:00,long,1,93855.8851,94108.2,0.10748989209201867,0.0004261853154693653,,
2025-01-01 15:38:00,long,2,93667.6085,94108.2,0.28211370213428366,0.0006405629540547093,,
2025-01-01 15:38:00,long,3,93291.0553,94108.2,0.8755585832889488,0.0010719141259408606,,
2025-01-01 15:41:00,short,1,94390.52459999999,94134.9,0.10828305118244701,0.00042377134960853904,,
2025-01-01 15:41:00,short,2,94578.74099999998,94134.9,0.2814565676656571,0.0006343920353094996,,
2025-01-01 15:41:00,short,3,94955.17379999999,94134.9,0.8635081772447827,0.001053128502619833,,
2025-01-01 16:12:00,long,1,93852.4953,94274.4,0.17974415566551236,0.0004262007085921348,,
2025-01-01 16:12:00,long,2,93664.2255,94274.4,0.39071294954549773,0.000640586090150289,,
2025-01-01 16:12:00,long,3,93287.6859,94274.4,1.0572878990880803,0.00107195284174157,,
2025-01-01 16:59:00,short,1,94557.22319999998,94070.1,0.2059825084711129,0.0004230242666432278,,
2025-01-01 16:59:00,short,2,94745.77199999998,94070.1,0.42771411342765375,0.0006332736409599366,,
2025-01-01 16:59:00,short,3,95122.86959999999,94070.1,1.1063044003878382,0.0010512719014944437,,
2025-01-01 17:05:00,long,1,93787.8897,93930.8,0.060926047632353625,0.000426494296096738,,
2025-01-01 17:05:00,long,2,93599.7495,93930.8,0.21212754194390074,0.0006410273565956498,,
2025-01-01 17:05:00,long,3,93223.4691,93930.8,0.7584441712650242,0.0010726912543099086,,
2025-01-01 17:25:00,short,1,94212.5924,93955.2,0.1092378148125333,0.0004245716945158597,,
2025-01-01 17:25:00,short,2,94400.454,93955.2,0.2828858630701082,0.0006355901635812048,,
2025-01-01 17:25:00,short,3,94776.17719999999,93955.2,0.8658808926089435,0.001055117466797342,,
2025-01-01 17:46:00,long,1,93673.33439999999,93922.8,0.10648315888710821,0.0004270158658940618,,
2025-01-01 17:46:00,long,2,93485.424,93922.8,0.2806005669504182,0.0006418112838638888,,
2025-01-01 17:46:00,long,3,93109.6032,93922.8,0.8730265121353297,0.001074003073401563,,
2025-01-01 17:53:00,short,1,94204.56839999999,94074.8,0.05507864208419273,0.0004246078579772996,,
2025-01-01 17:53:00,short,2,94392.41399999999,94074.8,0.20180877314991874,0.0006356443008227336,,
2025-01-01 17:53:00,short,3,94768.10519999999,94074.8,0.7312881021071508,0.0010552073378375408,,
2025-01-01 18:07:00,long,1,93792.5756,93993.2,0.08552666304645146,0.0004264729883374692,,
2025-01-01 18:07:00,long,2,93604.426,93993.2,0.2491026377748358,0.0006409953307122464,,
2025-01-01 18:07:00,long,3,93228.1268,93993.2,0.8203180702757603,0.001072637662392676,,
2025-01-01 18:18:00,short,1,94275.17959999999,94048.6,0.0960969659759663,0.0004242898307880816,,
2025-01-01 18:18:00,short,2,94463.16599999998,94048.6,0.26321381622968926,0.0006351682093737998,,
2025-01-01 18:18:00,short,3,94839.13879999999,94048.6,0.8332241250592001,0.00105441699772162,,
2025-01-01 18:52:00,long,1,93766.45420000001,94249.9,0.20615151796152137,0.00042659179491507315,,
2025-01-01 18:52:00,long,2,93578.357,94249.9,0.4304036131773444,0.0006411738987894391,,
2025-01-01 18:52:00,long,3,93202.16260000001,94249.9,1.1237060126327836,0.0010729364771198987,,
2025-01-01 18:57:00,short,1,94532.64969999998,94375.1,0.06663800522666367,0.00042313423062762207,,
2025-01-01 18:57:00,short,2,94721.14949999998,94375.1,0.2191133123020087,0.0006334382586858282,,
2025-01-01 18:57:00,short,3,95098.14909999998,94375.1,0.7600146661108622,0.001051545176708387,,
2025-01-01 19:16:00,long,1,94091.9747,94190.6,0.041910418053963824,0.00042511595837514075,,
2025-01-01 19:16:00,long,2,93903.22450000001,94190.6,0.18354676401979866,0.0006389556942211286,,
2025-01-01 19:16:00,long,3,93525.7241,94190.6,0.7106172724515682,0.0010692245471746098,,
2025-01-01 19:36:00,short,1,94473.1718,94371.6,0.04298836139213467,0.00042340062514975287,,
2025-01-01 19:36:00,short,2,94661.553,94371.6,0.18370944250195897,0.0006338370552614956,,
2025-01-01 19:36:00,short,3,95038.31539999999,94371.6,0.7012421369581499,0.00105220720273836,,
2025-01-01 20:19:00,long,1,94088.48520000001,94603.4,0.218819054419205,0.0004251317248329979,,
2025-01-01 20:19:00,long,2,93899.742,94603.4,0.44944311144113425,0.0006389793914449734,,
2025-01-01 20:19:00,long,3,93522.2556,94603.4,1.1555665924721241,0.0010692642019639227,,
2025-01-01 20:40:00,short,1,94887.21019999999,94699.0,0.07930886176269383,0.000421553125186096,,
2025-01-01 20:40:00,short,2,95076.41699999999,94699.0,0.23808177365370436,0.0006310713202412751,,
2025-01-01 20:40:00,short,3,95454.83059999999,94699.0,0.7915034399107579,0.001047615918140868,,
2025-01-01 21:09:00,long,1,94414.903,94725.7,0.1316201876307563,0.000423661929727344,,
2025-01-01 21:09:00,long,2,94225.505,94725.7,0.31838190010230827,0.0006367702672434603,,
2025-01-01 21:09:00,long,3,93846.709,94725.7,0.9362495637433534,0.0010655674670488444,,
2025-01-01 21:20:00,short,1,95009.87709999998,94864.9,0.06101222886856642,0.0004210088595094079,,
2025-01-01 21:20:00,short,2,95199.32849999999,94864.9,0.21069144112712596,0.0006302565463999045,,
2025-01-01 21:20:00,short,3,95578.23129999998,94864.9,0.7460338591555322,0.0010462633451138157,,
2025-01-01 21:34:00,long,1,94580.30529999999,94813.2,0.09845666764622059,0.00042292102857062784,,
2025-01-01 21:34:00,long,2,94390.57549999999,94813.2,0.26853662961298846,0.0006356566816355517,,
2025-01-01 21:34:00,long,3,94011.11589999999,94813.2,0.8528387932474351,0.001063703999709677,,
2025-01-01 21:51:00,short,1,95097.63959999998,94911.5,0.07826278126044275,0.0004206203242083414,,
2025-01-01 21:51:00,short,2,95287.26599999999,94911.5,0.23651577552869787,0.0006296749032551738,,
2025-01-01 21:51:00,short,3,95666.51879999999,94911.5,0.7889037899014582,0.0010452977829062597,,
2025-01-01 22:06:00,long,1,94626.7655,94775.0,0.06263564242825397,0.00042271338123672846,,
2025-01-01 22:06:00,long,2,94436.9425,94775.0,0.21469708869492168,0.000635344584562339,,
2025-01-01 22:06:00,long,3,94057.2965,94775.0,0.7627440350680326,0.0010631817383779472,,
2025-01-01 22:36:00,short,1,95059.32499999998,94846.5,0.08951877998291387,0.00042078985938517877,,
2025-01-01 22:36:00,short,2,95248.87499999999,94846.5,0.2533661736162147,0.000629928699945275,,
2025-01-01 22:36:00,short,3,95627.97499999999,94846.5,0.8168764527325726,0.0010457191005038013,,
2025-01-01 22:57:00,long,1,94561.9605,94802.5,0.10170824840290782,0.00042300307426473035,,
2025-01-01 22:57:00,long,2,94372.2675,94802.5,0.2734238045090937,0.0006357799975506576,,
2025-01-01 22:57:00,long,3,93992.8815,94802.5,0.8610169618004496,0.0010639103558071044,,
2025-01-01 23:08:00,short,1,95086.90749999999,94913.9,0.0727495725949411,0.0004206677980351817,,
2025-01-01 23:08:00,short,2,95276.5125,94913.9,0.22826241986974677,0.0006297459722825182,,
2025-01-01 23:08:00,short,3,95655.72249999999,94913.9,0.7752027287233076,0.0010454157617177584,,
2025-01-01 23:51:00,long,1,94629.1583,94585.9,-0.01827808572191488,0.00042270269247444,,
2025-01-01 23:51:00,long,2,94439.3305,94585.9,0.09308253548027713,0.0006353285191914824,,
2025-01-01 23:51:00,long,3,94059.6749,94585.9,0.5592349862140509,0.001063154854684704,,
2025-01-02 00:23:00,short,1,94869.65769999998,94651.2,0.09207172122851857,0.0004216311196830639,,
2025-01-02 00:23:00,short,2,95058.82949999998,94651.2,0.2571879647644816,0.000631188079167333,,
2025-01-02 00:23:00,short,3,95437.17309999999,94651.2,0.8232208533008073,0.0010478097449011722,,
2025-01-02 00:46:00,long,3,93799.3392,95274.0,0.7857576333970581,0.000533052795749333,True,
2025-01-02 00:49:00,long,3,93799.3392,95309.0,0.8044070185091442,0.000533052795749333,False,trailing_stop
2025-01-02 00:58:00,long,1,94367.2464,95066.8,0.2964052911307579,0.00042387588412243844,,
2025-01-02 00:58:00,long,2,94177.944,95066.8,0.5660563948603505,0.0006370918439247303,,
2025-01-02 01:01:00,short,1,95352.00039999999,95331.9,0.008428710359807289,0.00041949827829726373,,
2025-01-02 01:01:00,short,2,95542.13399999999,95331.9,0.13197312909087633,0.0006279951837793366,,
2025-01-02 01:01:00,short,3,95922.4012,95331.9,0.6153567802053718,0.0010425093486921594,,
2025-01-02 01:20:00,long,1,95045.9043,95223.8,0.07483732961653067,0.0004208492758798445,,
2025-01-02 01:20:00,long,2,94855.2405,95223.8,0.23303640848393803,0.0006325428061088517,,
2025-01-02 01:20:00,long,3,94473.9129,95223.8,0.7934329405340078,0.0010584932594657039,,
2025-01-02 01:45:00,short,1,95509.4714,94983.9,0.2200247425680971,0.00041880663156931684,,
2025-01-02 01:45:00,short,2,95699.919,94983.9,0.44873554745641964,0.0006269597783045145,,
2025-01-02 01:45:00,short,3,96080.8142,94983.9,1.1412012309113002,0.001040790514033758,,
2025-01-02 01:57:00,long,1,94698.94829999999,94849.5,0.06356627270801947,0.00042239117453852446,,
2025-01-02 01:57:00,long,2,94508.98049999999,94849.5,0.2160958400350173,0.0006348603030375511,,
2025-01-02 01:57:00,long,3,94129.0449,94849.5,0.7650846969977134,0.0010623713446390234,,
2025-01-02 02:07:00,short,1,95134.04849999999,95007.6,0.053145187277501,0.0004204593479483847,,
2025-01-02 02:07:00,short,2,95323.74749999998,95007.6,0.19891436244676222,0.0006294339193913879,,
2025-01-02 02:07:00,short,3,95703.14549999998,95007.6,0.7264832082243092,0.001044897735362314,,
2025-01-02 03:06:00,long,1,94722.5772,95017.1,0.12432304930149478,0.00042228580748539853,,
2025-01-02 03:06:00,long,2,94532.562,95017.1,0.3074141911863134,0.0006347019347682548,,
2025-01-02 03:06:00,long,3,94152.5316,95017.1,0.9178962667850387,0.001062106332146676,,
2025-01-02 03:22:00,short,1,95302.1513,95124.0,0.07474334505605132,0.0004197177026370023,,
2025-01-02 03:22:00,short,2,95492.18549999999,95124.0,0.23124712700181674,0.0006283236652909154,,
2025-01-02 03:22:00,short,3,95872.2539,95124.0,0.7801575200476183,0.001043054647534473,,
2025-01-02 03:32:00,long,1,94838.628,94997.2,0.0668540127763131,0.00042176907072084596,,
2025-01-02 03:32:00,long,2,94648.38,94997.2,0.2210373629215793,0.0006339252716211308,,
2025-01-02 03:32:00,long,3,94267.884,94997.2,0.7733538111452588,0.001060806668790826,,
2025-01-02 03:53:00,short,1,95282.19159999999,94998.0,0.11925751017674578,0.00041980562504189924,,
2025-01-02 03:53:00,short,2,95472.18599999999,94998.0,0.2978854965780214,0.0006284552864433209,,
2025-01-02 03:53:00,short,3,95852.1748,94998.0,0.8907811761825498,0.0010432731464742938,,
2025-01-02 04:21:00,long,1,94713.006,95038.8,0.13753704845985312,0.0004223284814759232,,
2025-01-02 04:21:00,long,2,94523.01,95038.8,0.32727503112734657,0.0006347660744193399,,
2025-01-02 04:21:00,long,3,94143.018,95038.8,0.9511312747590126,0.001062213663046154,,
2025-01-02 05:21:00,short,1,95323.91639999999,95587.3,-0.11047730999857056,0.0004196218694178621,,
2025-01-02 05:21:00,short,2,95513.99399999999,95587.3,-0.04603095810233509,0.000628180201531516,,
2025-01-02 05:21:00,short,3,95894.1492,95587.3,0.3198594104842394,0.0010428164891628238,,
2025-01-02 06:07:00,long,1,95300.5381,95576.9,0.11594954687458957,0.000419724807409036,,
2025-01-02 06:07:00,long,2,95109.3635,95576.9,0.2948286908049726,0.0006308527130454405,,
2025-01-02 06:07:00,long,3,94727.0143,95576.9,0.8968357674923563,0.00105566506807974,,
2025-01-02 06:35:00,short,1,95863.63069999998,95481.0,0.15959238970070838,0.0004172593892795259,,
2025-01-02 06:35:00,short,2,96054.78449999998,95481.0,0.3582674132385232,0.000624643533503529,,
2025-01-02 06:35:00,short,3,96437.09209999998,95481.0,0.9910187484385794,0.0010369454099290497,,
2025-01-02 06:55:00,long,1,95194.557,95500.9,0.12867141670715207,0.0004201920914448922,,
2025-01-02 06:55:00,long,2,95003.595,95500.9,0.31394985295029715,0.0006315550479958153,,
2025-01-02 06:55:00,long,3,94621.671,95500.9,0.9288330031711152,0.0010568403510861693,,
2025-01-02 08:00:00,short,1,95787.40269999998,95847.5,-0.025086079959039585,0.0004175914459783135,,
2025-01-02 08:00:00,short,2,95978.40449999999,95847.5,0.08180098776281887,0.0006251406273376841,,
2025-01-02 08:00:00,short,3,96360.40809999999,95847.5,0.5320680421236055,0.0010377706152533408,,
2025-01-02 08:20:00,long,1,95559.9575,95783.7,0.09361787462075546,0.0004185853682490388,,
2025-01-02 08:20:00,long,2,95368.2625,95783.7,0.26126385074908964,0.00062914011881049,,
2025-01-02 08:20:00,long,3,94984.8725,95783.7,0.840668569618809,0.001052799223371069,,
2025-01-02 08:40:00,short,1,96071.05109999998,95848.7,0.09254074230066807,0.0004163585132254268,,
2025-01-02 08:40:00,short,2,96262.61849999998,95848.7,0.2578900963098061,0.0006232949086046316,,
2025-01-02 08:40:00,short,3,96645.75329999998,95848.7,0.8243864334181615,0.0010347066124011474,,
2025-01-02 09:18:00,long,3,94986.06169999999,96429.5,0.7595119214633199,0.000526393021303672,True,
2025-01-02 09:21:00,long,3,94986.06169999999,96337.0,0.7108400435345185,0.000526393021303672,False,trailing_stop
2025-01-02 09:44:00,long,1,95561.15389999999,96329.9,0.3216531279495168,0.0004185801276725689,,
2025-01-02 09:44:00,long,2,95369.4565,96329.9,0.604004274219594,0.000629132242145052,,
2025-01-02 09:52:00,short,1,96618.88969999999,96471.6,0.06095320887132049,0.0004139977195370318,,
2025-01-02 09:52:00,short,2,96811.54949999998,96471.6,0.21060308731034624,0.0006197607652173774,,
2025-01-02 09:52:00,short,3,97196.86909999998,96471.6,0.7458871865657409,0.001028839724221117,,
2025-01-02 10:17:00,long,1,96182.1852,96638.0,0.18948726237922603,0.0004158774300752734,,
2025-01-02 10:17:00,long,2,95989.242,96638.0,0.4053569858172242,0.0006250700469121321,,
2025-01-02 10:17:00,long,3,95603.35560000001,96638.0,1.0817931397378588,0.0010459883899723702,,
2025-01-02 10:19:00,short,1,96927.91399999999,96684.2,0.1005351314586189,0.0004126778174551451,,
2025-01-02 10:19:00,short,2,97121.18999999999,96684.2,0.26985781619849847,0.000617784852100762,,
2025-01-02 10:19:00,short,3,97507.74199999998,96684.2,0.8442535600916561,0.0010255595909502244,,
2025-01-02 10:32:00,long,1,96394.1474,96610.1,0.0895764835448938,0.0004149629524084571,,
2025-01-02 10:32:00,long,2,96200.779,96610.1,0.25518957903657574,0.0006236955731928117,,
2025-01-02 10:32:00,long,3,95814.0422,96610.1,0.8305039205203365,0.0010436883540646614,,
2025-01-02 10:34:00,short,1,96899.93029999999,96719.9,0.07428624038133019,0.00041279699455057297,,
2025-01-02 10:34:00,short,2,97093.15049999999,96719.9,0.23056283448130238,0.0006179632619913802,,
2025-01-02 10:34:00,short,3,97479.5909,96719.9,0.7790215537722384,0.001025855761977762,,
2025-01-02 10:36:00,long,1,96429.74029999999,96621.3,0.07942905395132027,0.00041480978664421443,,
2025-01-02 10:36:00,long,2,96236.3005,96621.3,0.23993783938110053,0.0006234653627401232,,
2025-01-02 10:36:00,long,3,95849.4209,96621.3,0.8049817527483941,0.0010433031213024262,,
2025-01-02 10:57:00,short,1,96911.1639,96693.6,0.0897633938910907,0.0004127491445802355,,
2025-01-02 10:57:00,short,2,97104.4065,96693.6,0.25373236428770607,0.0006178916298716063,,
2025-01-02 10:57:00,short,3,97490.8917,96693.6,0.8174843510226988,0.0010257368483993464,,
2025-01-02 12:22:00,long,1,96403.51920000001,96632.8,0.09509573492001448,0.0004149226120782528,,
2025-01-02 12:22:00,long,2,96210.13200000001,96632.8,0.26348509705817086,0.0006236349410683689,,
2025-01-02 12:22:00,long,3,95823.3576,96632.8,0.8443855895944935,0.0010435868926387943,,
2025-01-02 13:08:00,short,1,96922.6984,96839.0,0.034528514794216196,0.00041270002445577806,,
2025-01-02 13:08:00,short,2,97115.96399999999,96839.0,0.17104492587850503,0.0006178180963121574,,
2025-01-02 13:08:00,short,3,97502.49519999999,96839.0,0.680218286270063,0.0010256147783180016,,
2025-01-02 13:14:00,long,1,96548.483,96743.1,0.08059749761164572,0.00041429962188012837,,
2025-01-02 13:14:00,long,2,96354.805,96743.1,0.24169402781730262,0.0006226985774087758,,
2025-01-02 13:14:00,long,3,95967.449,96743.1,0.8079205477265657,0.0010420199874230272,,
2025-01-02 13:28:00,short,1,97033.3293,96787.2,0.10142117149019662,0.00041222949154234574,,
2025-01-02 13:28:00,short,2,97226.8155,96787.2,0.2711842313502492,0.0006171137015178698,,
2025-01-02 13:28:00,short,3,97613.7879,96787.2,0.8464554881185987,0.001024445441072777,,
2025-01-02 13:29:00,long,1,96496.8384,96738.8,0.1002581304715615,0.0004145213528570901,,
2025-01-02 13:29:00,long,2,96303.264,96738.8,0.2712442553972048,0.0006230318424098274,,
2025-01-02 13:29:00,long,3,95916.1152,96738.8,0.8573697176592935,0.0010425776710356175,,
2025-01-02 14:03:00,short,3,97609.44919999999,96098.6,0.7736161164199985,0.0005122454886263204,True,
2025-01-02 14:05:00,short,3,97609.44919999999,95990.2,0.8291213164227093,0.0005122454886263204,False,trailing_stop
2025-01-02 14:15:00,short,1,97029.0164,96359.1,0.27606110348655966,0.0004122478149742431,,
2025-01-02 14:15:00,short,2,97222.49399999999,96359.1,0.5326228161149533,0.0006171411319689043,,
2025-01-02 14:31:00,long,3,95491.8681,97048.0,0.8144722049059971,0.0005236047947835675,True,
2025-01-02 14:33:00,long,3,95491.8681,96629.4,0.5953789101964313,0.0005236047947835675,False,trailing_stop
2025-01-02 14:54:00,long,2,95877.3045,97325.8,0.45305281870956376,0.0003128999105309641,True,
2025-01-02 14:56:00,long,2,95877.3045,97099.6,0.3823031701313654,0.0003128999105309641,False,trailing_stop
2025-01-02 15:12:00,long,1,96070.0227,97042.8,0.40486643460739047,0.00041636297021505753,,
2025-01-02 15:22:00,short,3,97916.18519999999,96360.4,0.7941296338003162,0.0005106408087475206,True,
2025-01-02 15:25:00,short,3,97916.18519999999,96529.8,0.7076616818196824,0.0005106408087475206,False,trailing_stop
2025-01-02 15:49:00,short,1,97333.92839999999,96556.2,0.3194846119618831,0.00041095639164606045,,
2025-01-02 15:49:00,short,2,97528.014,96556.2,0.5976284564145837,0.0006152078519716397,,
2025-01-02 16:03:00,long,1,96266.53139999999,96182.7,-0.03481910741825918,0.0004155130492215907,,
2025-01-02 16:03:00,long,2,96073.419,96182.7,0.06822113050853496,0.0006245223769958682,,
2025-01-02 16:03:00,long,3,95687.1942,96182.7,0.5176320633299529,0.0010450719224871995,,
