timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1753413540000,115900.60,115907.30,115812.20,115866.2,240.218,1753413599999,27832984.67620,3852,97.657,11315092.84730,0
1753413600000,115866.30,116019.50,115866.20,116018.0,327.401,1753413659999,37965886.79400,6975,223.694,25939694.84790,0
1753413660000,116018.00,116139.00,116003.00,116138.8,248.685,1753413719999,28856169.65410,4438,182.817,21213570.63310,0
1753413720000,116138.80,116249.90,116106.80,116112.0,395.028,1753413779999,45897124.66020,6365,288.049,33468448.80540,0
1753413780000,116112.10,116140.10,116019.60,116020.0,242.473,1753413839999,28143246.84340,5317,110.598,12836908.92250,0
1753413840000,116020.10,116071.50,115991.70,115991.7,261.952,1753413899999,30391678.06810,5018,97.313,11290262.57600,0
1753413900000,115991.70,116062.80,115961.60,116026.8,297.545,1753413959999,34513791.90260,4542,220.462,25572456.65550,0
1753413960000,116026.80,116026.80,115955.00,116020.9,127.103,1753414019999,14742382.03100,2691,64.778,7513298.69830,0
1753414020000,116021.00,116061.20,115971.30,116028.0,139.064,1753414079999,16134947.95080,3442,69.395,8050912.24390,0
1753414080000,116028.00,116046.70,115949.90,115950.0,133.205,1753414139999,15451663.30230,2889,42.707,4954057.31980,0
1753414140000,115949.90,116017.50,115940.90,115982.8,158.419,1753414199999,18372821.27060,3119,120.663,13993972.51950,0
1753414200000,115982.80,115982.90,115511.00,115572.8,1855.602,1753414259999,214596831.41450,23439,431.459,49893878.33050,0
1753414260000,115572.70,115698.30,115530.10,115580.9,770.459,1753414319999,89078062.08110,15772,423.018,48909569.32640,0
1753414320000,115581.00,115621.50,115388.00,115404.4,1523.009,1753414379999,175844017.16480,19700,360.534,41629862.97950,0
1753414380000,115404.50,115448.10,115309.00,115380.9,857.494,1753414439999,98913283.81680,12862,348.468,40198013.66060,0
1753414440000,115380.80,115587.90,115350.00,115513.4,706.978,1753414499999,81636856.76400,14481,422.117,48742616.11830,0
1753414500000,115513.30,115514.40,115325.90,115331.6,503.037,1753414559999,58055131.19650,7913,235.966,27232586.09600,0
1753414560000,115331.50,115394.20,115309.00,115309.1,311.132,1753414619999,35886002.69130,6717,153.609,17717773.83030,0
1753414620000,115309.00,115420.00,115304.40,115360.4,312.459,1753414679999,36045863.56600,6643,218.474,25203796.31780,0
1753414680000,115360.50,115385.30,115334.80,115380.0,182.064,1753414739999,21003477.95630,4232,103.789,11973377.09830,0
1753414740000,115380.00,115408.70,115325.00,115392.2,224.658,1753414799999,25919755.17830,6043,132.558,15293648.78120,0
1753414800000,115392.20,115424.50,115340.90,115340.9,203.643,1753414859999,23494300.14450,4631,116.990,13496966.91170,0
1753414860000,115341.00,115374.70,115340.90,115362.6,208.735,1753414919999,24080222.17950,4065,148.355,17114508.84830,0
1753414920000,115362.50,115471.00,115350.10,115366.5,254.209,1753414979999,29337325.42900,5786,168.226,19414135.64030,0
1753414980000,115366.50,115388.70,115333.00,115334.1,232.365,1753415039999,26804521.68700,4685,129.779,14970765.88080,0
1753415040000,115334.10,115390.00,115312.70,115367.4,228.993,1753415099999,26414951.84010,4331,96.944,11183233.43700,0
1753415100000,115367.40,115429.60,115300.00,115427.4,349.392,1753415159999,40296867.33920,6933,175.962,20297403.03960,0
1753415160000,115427.50,115561.40,115373.00,115504.0,619.103,1753415219999,71487988.20780,10564,458.849,52983555.23000,0
1753415220000,115504.00,115585.10,115461.70,115573.1,567.044,1753415279999,65513085.61040,6782,354.091,40907823.70200,0
1753415280000,115573.10,115665.00,115527.40,115530.0,911.166,1753415339999,105337640.45750,10904,510.714,59041262.53500,0
1753415340000,115529.90,115658.20,115495.00,115650.1,345.680,1753415399999,39946763.72030,7206,203.458,23513435.73870,0
1753415400000,115650.10,115658.20,115413.20,115433.8,482.725,1753415459999,55776466.59010,7240,345.759,39952274.55690,0
1753415460000,115433.90,115496.40,115368.10,115388.6,178.495,1753415519999,20604363.19330,5778,83.657,9657343.36500,0
1753415520000,115388.70,115444.00,115382.10,115433.0,210.362,1753415579999,24277485.37510,5043,115.923,13378433.80410,0
1753415580000,115433.00,115433.50,115360.40,115360.4,144.665,1753415639999,16694782.20000,3339,73.123,8438633.69380,0
1753415640000,115360.40,115419.30,115360.40,115387.6,142.507,1753415699999,16442966.37080,3912,91.169,10519287.80170,0
1753415700000,115387.70,115392.40,115350.10,115390.3,148.453,1753415759999,17127145.30550,2799,100.705,11618490.46950,0
1753415760000,115390.40,115411.70,115351.50,115386.7,195.698,1753415819999,22580347.01580,3995,118.354,13656516.95690,0
1753415820000,115386.70,115396.80,115351.70,115375.1,167.593,1753415879999,19335164.82750,3613,129.203,14906060.60540,0
1753415880000,115375.10,115383.70,115360.60,115365.7,108.808,1753415939999,12553213.67180,2037,37.069,4276695.83460,0
1753415940000,115365.70,115445.20,115365.70,115384.6,122.525,1753415999999,14138670.19460,2841,87.240,10067000.10450,0
1753416000000,115384.70,115404.90,115361.70,115400.0,342.184,1753416059999,39481399.05260,4822,214.507,24750168.54630,0
1753416060000,115400.00,115461.70,115390.10,115416.7,298.098,1753416119999,34406853.91780,5348,246.789,28484918.65450,0
1753416120000,115416.70,115416.70,115265.60,115400.2,474.589,1753416179999,54731394.94380,7488,157.697,18186889.28040,0
1753416180000,115399.50,115545.50,115342.80,115475.3,687.641,1753416239999,79403494.95970,10263,396.000,45727259.55620,0
1753416240000,115475.30,115498.70,115290.00,115298.8,246.125,1753416299999,28407292.15450,6778,130.667,15082131.21480,0
1753416300000,115298.80,115357.20,115284.60,115293.3,211.382,1753416359999,24375821.92830,5199,120.597,13906569.40160,0
1753416360000,115293.40,115347.40,115288.10,115297.2,142.775,1753416419999,16462121.90140,3604,85.731,9884890.67110,0
1753416420000,115297.30,115337.50,115262.70,115266.0,193.055,1753416479999,22256494.10090,4077,74.627,8603474.51730,0
1753416480000,115266.00,115295.30,115200.90,115205.3,427.927,1753416539999,49316728.78050,5862,119.409,13762506.40290,0
1753416540000,115205.30,115242.90,115140.80,115155.8,567.579,1753416599999,65375578.04500,9142,160.036,18434888.94710,0
1753416600000,115155.90,115298.00,115123.50,115298.0,435.704,1753416659999,50175455.16650,7776,163.087,18783398.61280,0
1753416660000,115297.90,115480.90,115230.70,115230.8,399.560,1753416719999,46105509.20740,9915,251.890,29068119.77930,0
1753416720000,115230.80,115273.50,115184.20,115199.9,201.453,1753416779999,23210210.41250,5090,139.156,16032349.31230,0
1753416780000,115199.90,115295.30,115173.10,115220.0,137.621,1753416839999,15857369.55460,4481,88.777,10229813.37910,0
1753416840000,115220.00,115241.50,115166.00,115190.4,186.881,1753416899999,21528726.54040,5154,115.150,13265158.58470,0
1753416900000,115190.40,115218.80,115156.50,115165.1,203.414,1753416959999,23427555.35800,4956,136.189,15684884.98550,0
1753416960000,115165.10,115261.30,115139.80,115261.3,235.687,1753417019999,27146756.84440,5992,137.651,15855103.65660,0
1753417020000,115261.20,115299.40,115219.10,115236.4,159.350,1753417079999,18365626.89260,4760,74.815,8622867.05680,0
1753417080000,115236.40,115266.60,115200.10,115211.0,131.861,1753417139999,15195194.49100,3412,53.760,6194640.72180,0
1753417140000,115211.10,115221.30,115142.70,115188.0,94.711,1753417199999,10908601.69170,2804,55.961,6445352.77950,0
1753417200000,115187.90,115300.00,115187.90,115192.6,237.708,1753417259999,27395647.88420,5653,142.936,16473549.40000,0
1753417260000,115192.60,115208.00,115115.00,115139.9,183.354,1753417319999,21110481.00480,3481,75.600,8704305.53120,0
1753417320000,115139.90,115197.10,115114.50,115114.5,145.727,1753417379999,16779108.79900,3345,57.070,6571544.68430,0
1753417380000,115114.60,115146.20,115087.50,115114.7,295.513,1753417439999,34015721.88080,5393,98.575,11346828.26940,0
1753417440000,115114.70,115159.20,115087.50,115132.9,174.331,1753417499999,20066773.43490,4141,75.927,8739921.24330,0
1753417500000,115132.90,115139.00,115093.00,115099.9,155.539,1753417559999,17904650.50780,3901,72.231,8314544.71970,0
1753417560000,115099.90,115130.00,115080.00,115107.9,162.957,1753417619999,18756306.48620,3880,66.309,7632389.88750,0
1753417620000,115107.80,115129.70,115104.00,115129.6,95.085,1753417679999,10945156.53360,1751,54.588,6283570.80920,0
1753417680000,115129.60,115368.60,115129.60,115358.2,388.383,1753417739999,44765704.93620,6543,295.413,34048150.65770,0
1753417740000,115358.10,115358.20,115249.50,115305.2,207.170,1753417799999,23888226.50280,4705,114.475,13199251.47080,0
1753417800000,115305.10,115498.90,115296.40,115473.8,429.486,1753417859999,49567858.58020,7828,280.897,32419206.75410,0
1753417860000,115473.80,115562.50,115467.90,115534.9,739.234,1753417919999,85397762.49440,8744,448.489,51810321.68740,0
1753417920000,115534.80,115577.00,115500.80,115549.2,492.707,1753417979999,56934099.28750,6161,221.445,25588456.52580,0
1753417980000,115549.10,115634.00,115537.70,115620.0,454.401,1753418039999,52527653.16870,6641,211.556,24455485.73580,0
1753418040000,115619.90,115630.00,115580.80,115620.0,320.585,1753418099999,37062479.68770,4485,142.061,16423254.46970,0
1753418100000,115619.90,115670.70,115555.00,115670.7,398.284,1753418159999,46038100.21120,4589,284.549,32891072.68780,0
1753418160000,115670.90,115799.60,115655.80,115736.4,611.441,1753418219999,70770644.82560,9377,387.224,44820482.61040,0
1753418220000,115736.30,115812.40,115693.90,115812.4,329.191,1753418279999,38107163.50080,4730,206.417,23895421.00570,0
1753418280000,115812.40,115843.20,115800.00,115841.4,482.774,1753418339999,55912407.94060,5709,264.026,30577790.01800,0
1753418340000,115841.40,115916.50,115818.00,115900.0,492.314,1753418399999,57041663.05310,6820,250.441,29016559.85700,0
1753418400000,115900.00,115909.50,115802.80,115830.0,485.924,1753418459999,56293237.71820,5591,214.239,24818458.51220,0
1753418460000,115830.00,115841.40,115771.50,115832.0,250.221,1753418519999,28977321.67380,4594,108.988,12621068.92040,0
1753418520000,115831.90,115875.00,115817.60,115817.6,138.589,1753418579999,16056572.54500,2749,80.641,9343028.63910,0
1753418580000,115817.60,115838.70,115698.80,115736.5,252.617,1753418639999,29247373.42960,5508,98.632,11419615.31140,0
1753418640000,115736.50,115742.50,115631.80,115659.2,328.973,1753418699999,38058227.35130,4951,131.219,15181547.72430,0
1753418700000,115659.20,115838.40,115659.20,115832.9,250.068,1753418759999,28950007.27430,4746,171.544,19857214.54160,0
1753418760000,115832.80,115907.20,115798.40,115877.3,538.363,1753418819999,62377125.46900,5789,412.053,47744019.72730,0
1753418820000,115877.20,115944.80,115872.30,115909.4,483.743,1753418879999,56068321.74620,4944,376.556,43644871.35120,0
1753418880000,115909.40,116000.00,115900.20,116000.0,283.890,1753418939999,32919219.86650,4030,181.172,21009035.60110,0
1753418940000,115999.90,116076.90,115985.70,116058.0,322.139,1753418999999,37373974.76090,4464,196.111,22752909.28350,0
1753419000000,116058.00,116067.60,115836.80,115853.0,508.036,1753419059999,58890958.59140,6560,235.811,27334153.42240,0
1753419060000,115852.90,115892.90,115794.00,115892.9,393.064,1753419119999,45527456.94480,4496,210.277,24355752.69380,0
1753419120000,115892.90,115967.80,115856.00,115867.0,171.021,1753419179999,19823016.33320,4761,81.871,9489831.14710,0
1753419180000,115866.90,115874.00,115750.00,115789.4,246.058,1753419239999,28493677.20290,6081,125.205,14498376.38210,0
1753419240000,115789.40,115888.40,115761.50,115888.4,298.994,1753419299999,34631896.90100,6336,199.525,23111036.87650,0
1753419300000,115888.30,115935.00,115864.00,115935.0,139.096,1753419359999,16118260.07970,2302,105.961,12278784.66080,0
1753419360000,115935.00,115950.00,115903.30,115914.5,99.614,1753419419999,11548124.55520,2143,41.510,4811860.90440,0
1753419420000,115914.50,115994.30,115914.40,115986.9,194.400,1753419479999,22545052.71100,2995,137.953,15998265.99820,0
1753419480000,115987.00,116087.40,115986.90,116083.9,149.839,1753419539999,17387720.60200,2973,114.692,13308506.48280,0
1753419540000,116084.00,116100.00,116043.50,116043.6,268.230,1753419599999,31133605.18150,3711,119.726,13896465.26590,0
1753419600000,116043.50,116045.10,115881.50,115881.5,444.230,1753419659999,51517302.80710,6833,153.216,17770292.51270,0
1753419660000,115881.50,115906.00,115853.40,115853.4,351.910,1753419719999,40778389.84260,3996,192.524,22308988.99050,0
1753419720000,115853.40,115931.40,115800.00,115908.0,290.921,1753419779999,33700018.08250,4261,83.454,9669358.37450,0
1753419780000,115908.00,115982.70,115879.10,115911.6,275.368,1753419839999,31920347.14410,4109,102.510,11883062.21440,0
1753419840000,115911.50,115989.90,115911.50,115955.1,238.032,1753419899999,27599127.18720,2941,142.446,16515666.09780,0
1753419900000,115955.10,115955.20,115809.10,115810.1,136.472,1753419959999,15815722.21750,2998,55.467,6427875.57500,0
1753419960000,115810.10,115860.00,115795.80,115840.9,327.029,1753420019999,37875494.11840,4654,158.728,18382369.19110,0
1753420020000,115840.90,115840.90,115667.30,115667.4,257.024,1753420079999,29745635.10810,4068,70.968,8212520.51380,0
1753420080000,115667.30,115681.00,115577.00,115587.7,466.683,1753420139999,53958366.57850,6617,187.237,21649324.85690,0
1753420140000,115587.70,115587.70,115436.00,115504.1,606.770,1753420199999,70084297.86490,8495,230.150,26581989.16900,0
1753420200000,115504.10,115671.30,115482.70,115651.5,296.114,1753420259999,34231648.85830,4908,164.622,19028627.89000,0
1753420260000,115651.60,115659.20,115507.00,115507.0,238.920,1753420319999,27610683.27850,4172,69.088,7982951.40390,0
1753420320000,115507.10,115556.20,115486.10,115515.9,281.216,1753420379999,32486115.63900,2650,196.872,22742649.83590,0
1753420380000,115515.90,115522.90,115372.90,115372.9,307.181,1753420439999,35458237.46470,5151,83.830,9675715.94180,0
1753420440000,115372.80,115377.90,115222.20,115300.1,561.102,1753420499999,64693437.70110,7907,166.980,19252579.98490,0
1753420500000,115300.10,115400.00,115266.00,115399.9,209.911,1753420559999,24207488.55930,3728,135.980,15681684.28420,0
1753420560000,115400.00,115488.00,115370.10,115488.0,210.646,1753420619999,24313932.71170,3590,107.742,12436607.88710,0
1753420620000,115487.90,115550.00,115483.00,115532.6,140.866,1753420679999,16272575.52970,2458,88.697,10245952.22180,0
1753420680000,115532.50,115646.20,115532.50,115634.8,167.738,1753420739999,19389344.74290,2748,130.068,15034644.17940,0
1753420740000,115634.80,115752.00,115634.80,115726.3,272.718,1753420799999,31555904.76800,4347,176.710,20446856.35640,0
1753420800000,115726.30,115755.00,115711.60,115724.1,144.908,1753420859999,16769830.16720,2726,46.664,5400261.63290,0
1753420860000,115724.10,115724.10,115600.60,115661.9,205.003,1753420919999,23709868.72530,3462,59.790,6914050.53300,0
1753420920000,115662.00,115663.40,115600.00,115634.5,100.206,1753420979999,11587761.23770,2394,39.183,4530744.35540,0
1753420980000,115634.60,115715.60,115630.00,115686.6,130.602,1753421039999,15109083.23930,2405,76.981,8905399.72510,0
1753421040000,115686.70,115687.10,115630.00,115630.1,45.217,1753421099999,5230130.85030,1308,16.781,1940880.55090,0
1753421100000,115630.10,115630.10,115600.00,115629.3,87.651,1753421159999,10134051.74120,1745,35.012,4047935.88450,0
1753421160000,115629.40,115694.70,115623.60,115694.4,103.309,1753421219999,11949081.43930,2197,69.733,8065121.81320,0
1753421220000,115694.40,115732.50,115580.70,115590.0,437.829,1753421279999,50626737.45190,5308,113.930,13175598.03590,0
1753421280000,115589.40,115598.20,115584.40,115598.2,136.784,1753421339999,15810825.62910,1337,97.392,11257437.61900,0
1753421340000,115598.20,115621.20,115555.50,115556.9,99.625,1753421399999,11516550.07520,1597,57.262,6619501.26910,0
1753421400000,115556.90,115556.90,115485.10,115485.2,208.122,1753421459999,24043654.21390,3387,50.739,5861688.63780,0
1753421460000,115485.10,115526.50,115476.90,115477.0,105.963,1753421519999,12238540.88170,1963,46.722,5395996.74950,0
1753421520000,115476.90,115538.30,115450.00,115489.4,201.295,1753421579999,23248995.68600,3214,84.033,9705215.02650,0
1753421580000,115489.50,115500.00,115471.80,115500.0,51.576,1753421639999,5955957.27400,1411,34.713,4008658.86420,0
1753421640000,115500.00,115509.00,115448.80,115480.8,126.920,1753421699999,14656793.63640,2278,51.466,5943687.06250,0
1753421700000,115480.80,115497.80,115465.00,115472.4,62.437,1753421759999,7210366.08450,1446,19.936,2302163.34160,0
1753421760000,115472.30,115534.50,115462.70,115499.9,163.518,1753421819999,18886517.61350,2708,113.710,13133377.91280,0
1753421820000,115499.80,115522.20,115485.80,115498.4,78.136,1753421879999,9024756.99820,1753,56.796,6559889.83910,0
1753421880000,115498.40,115598.00,115498.40,115547.9,181.363,1753421939999,20956079.62820,2977,151.868,17547804.82830,0
1753421940000,115548.00,115555.00,115457.90,115477.1,86.117,1753421999999,9947746.49590,2666,33.179,3832575.28270,0
1753422000000,115476.40,115495.60,115432.90,115438.9,188.339,1753422059999,21746203.73960,4142,67.886,7837784.15920,0
1753422060000,115438.90,115480.00,115438.90,115479.7,126.745,1753422119999,14633668.32300,3293,61.348,7083053.17610,0
1753422120000,115479.90,115480.00,115460.90,115466.7,59.685,1753422179999,6891966.58440,1959,24.337,2810215.77050,0
1753422180000,115466.70,115573.00,115460.80,115573.0,56.910,1753422239999,6573940.18000,1754,40.619,4692098.08070,0
1753422240000,115572.90,115628.90,115555.00,115585.6,175.563,1753422299999,20295006.22870,2338,99.359,11485186.26110,0
1753422300000,115585.60,115600.00,115499.90,115499.9,138.696,1753422359999,16025671.37210,2312,66.919,7732540.16350,0
1753422360000,115499.90,115500.00,115461.50,115462.9,53.134,1753422419999,6135968.84540,1797,20.840,2406545.67160,0
1753422420000,115462.80,115466.60,115382.20,115389.0,199.724,1753422479999,23050749.24230,3186,58.502,6751357.50250,0
1753422480000,115388.90,115398.30,115370.00,115389.5,89.597,1753422539999,10337894.75850,1989,27.674,3193023.47790,0
1753422540000,115389.40,115394.80,115366.10,115366.2,61.672,1753422599999,7115396.86170,1679,29.093,3356511.38440,0
1753422600000,115366.10,115393.40,115366.10,115393.4,53.804,1753422659999,6207887.94300,966,38.491,4441025.27610,0
1753422660000,115393.40,115427.70,115393.30,115414.0,73.396,1753422719999,8470421.35780,1581,46.596,5377309.74380,0
1753422720000,115414.00,115450.00,115400.00,115434.7,130.702,1753422779999,15085790.73540,2201,104.933,12111532.52550,0
1753422780000,115434.60,115474.80,115417.00,115427.4,134.513,1753422839999,15528678.65570,1998,90.588,10457877.73340,0
1753422840000,115427.30,115435.00,115414.50,115425.4,42.967,1753422899999,4959558.12220,978,16.238,1874289.07590,0
1753422900000,115425.40,115459.20,115424.60,115459.2,69.115,1753422959999,7977951.40730,1464,50.520,5831496.80290,0
1753422960000,115459.10,115472.40,115415.60,115415.7,56.964,1753423019999,6576402.02170,1567,18.287,2111165.43370,0
1753423020000,115415.70,115500.00,115415.60,115457.5,127.612,1753423079999,14736231.83900,2422,81.510,9412298.24800,0
1753423080000,115457.60,115539.90,115443.10,115531.3,160.843,1753423139999,18575526.99570,2235,103.949,12004746.31230,0
1753423140000,115531.30,115531.30,115474.70,115481.2,45.741,1753423199999,5283065.69300,1139,19.424,2243576.91830,0
1753423200000,115481.20,115481.30,115434.50,115434.5,103.598,1753423259999,11960763.43280,1241,11.999,1385212.96340,0
1753423260000,115434.60,115471.40,115430.80,115471.4,66.103,1753423319999,7631209.63970,1306,50.748,5858515.83110,0
1753423320000,115471.40,115481.80,115440.60,115440.6,61.341,1753423379999,7082799.93310,1245,37.061,4279458.51080,0
1753423380000,115440.70,115474.80,115435.40,115474.7,55.708,1753423439999,6431376.96180,1156,30.906,3568113.95450,0
1753423440000,115474.80,115474.80,115364.30,115364.3,105.381,1753423499999,12160917.23030,1944,46.804,5401134.19890,0
1753423500000,115364.30,115364.40,115311.00,115313.1,133.995,1753423559999,15453768.50760,1917,31.086,3584938.66310,0
1753423560000,115313.20,115313.20,115224.80,115244.7,245.096,1753423619999,28252446.83330,3613,66.884,7709982.80630,0
1753423620000,115244.80,115323.40,115244.70,115304.5,195.506,1753423679999,22538914.43560,2689,75.074,8654433.28290,0
1753423680000,115304.40,115332.90,115282.10,115304.0,105.042,1753423739999,12112143.96010,1779,49.756,5737136.59760,0
1753423740000,115304.00,115341.30,115303.90,115328.5,85.700,1753423799999,9883421.85170,1805,53.006,6112872.83850,0
1753423800000,115328.50,115363.60,115319.50,115319.9,64.846,1753423859999,7479230.13970,1262,36.697,4232595.31880,0
1753423860000,115319.90,115347.00,115319.80,115333.7,49.613,1753423919999,5721880.12050,1307,18.787,2166674.65360,0
1753423920000,115333.60,115365.50,115333.60,115365.5,34.799,1753423979999,4014002.32010,1289,20.843,2404165.95570,0
1753423980000,115365.50,115392.60,115362.00,115371.5,75.783,1753424039999,8743488.11440,1571,56.448,6512673.59510,0
1753424040000,115371.50,115390.40,115351.40,115358.4,80.380,1753424099999,9273369.18890,1482,53.528,6175414.65000,0
1753424100000,115358.30,115358.40,115333.70,115338.7,42.787,1753424159999,4935175.68240,980,9.074,1046599.36530,0
1753424160000,115338.60,115338.70,115267.60,115274.5,113.983,1753424219999,13142012.65480,1907,23.164,2670626.63350,0
1753424220000,115274.50,115382.90,115274.40,115356.0,137.097,1753424279999,15813334.59920,2389,95.760,11045094.72900,0
1753424280000,115356.80,115381.70,115320.70,115329.5,84.065,1753424339999,9697410.04900,1969,26.950,3108785.46080,0
1753424340000,115329.40,115424.60,115320.70,115424.6,41.785,1753424399999,4820020.69820,1586,29.444,3396660.40330,0
1753424400000,115424.60,115433.30,115333.30,115333.3,87.397,1753424459999,10084277.76990,2341,61.328,7076542.63640,0
1753424460000,115333.30,115357.60,115326.20,115327.3,53.036,1753424519999,6117087.39500,2154,26.189,3020524.70690,0
1753424520000,115327.30,115338.90,115312.80,115312.8,41.179,1753424579999,4749285.58340,1302,13.185,1520638.05380,0
1753424580000,115312.70,115326.50,115250.00,115273.7,83.390,1753424639999,9614045.25550,1858,26.807,3090494.06270,0
1753424640000,115273.70,115314.90,115273.60,115274.3,46.365,1753424699999,5345392.04930,1438,17.712,2042032.07590,0
1753424700000,115274.40,115308.40,115240.20,115240.3,73.778,1753424759999,8504934.08200,1616,24.369,2809243.67600,0
1753424760000,115240.30,115253.00,115225.00,115253.0,78.441,1753424819999,9038910.71070,1454,32.647,3762014.23290,0
1753424820000,115252.90,115253.00,115200.00,115200.0,118.929,1753424879999,13703190.46090,2504,10.800,1244360.16230,0
1753424880000,115200.00,115226.60,115200.00,115212.2,64.266,1753424939999,7404653.88660,1133,30.223,3482263.61060,0
1753424940000,115212.10,115290.10,115212.10,115267.4,254.059,1753424999999,29281857.50040,2815,153.644,17708061.37590,0
1753425000000,115267.50,115278.40,115224.20,115224.2,125.239,1753425059999,14434483.94860,1597,68.097,7848381.67900,0
1753425060000,115224.20,115224.30,115200.00,115209.9,133.485,1753425119999,15378477.56250,1936,59.662,6873432.08450,0
1753425120000,115209.90,115210.00,115203.90,115203.9,72.159,1753425179999,8313394.63940,672,18.385,2118122.23440,0
1753425180000,115203.90,115219.50,115160.00,115219.5,131.675,1753425239999,15166389.61860,2511,55.439,6385717.73040,0
1753425240000,115219.50,115248.80,115210.70,115228.1,79.224,1753425299999,9128517.50520,1789,28.682,3304773.28240,0
1753425300000,115228.10,115234.50,115219.20,115220.7,49.838,1753425359999,5742601.77120,1072,24.856,2863965.41120,0
1753425360000,115220.70,115233.80,115215.80,115222.4,54.410,1753425419999,6269435.37380,1231,22.662,2611186.05200,0
1753425420000,115222.40,115239.20,115222.30,115236.4,54.439,1753425479999,6273106.72400,1080,27.666,3187944.84540,0
1753425480000,115236.40,115258.80,115213.80,115230.3,175.359,1753425539999,20206719.05790,2326,107.949,12439370.00220,0
1753425540000,115230.30,115240.00,115212.40,115227.6,57.279,1753425599999,6599946.80880,1166,22.285,2567771.73950,0
1753425600000,115227.50,115335.90,115227.50,115335.9,156.935,1753425659999,18089759.83400,2990,122.981,14175866.19170,0
1753425660000,115335.90,115448.70,115335.80,115400.2,400.454,1753425719999,46215377.93120,4645,326.920,37728818.24000,0
1753425720000,115400.20,115400.40,115363.80,115363.9,90.544,1753425779999,10447954.45470,1516,45.959,5303266.16030,0
1753425780000,115363.80,115399.40,115325.10,115351.2,142.425,1753425839999,16430414.76470,2358,87.815,10131624.33440,0
1753425840000,115351.20,115400.20,115351.10,115362.5,193.442,1753425899999,22318882.60610,2669,109.034,12580053.14970,0
1753425900000,115362.40,115395.00,115320.10,115395.0,193.313,1753425959999,22298773.29970,2775,119.880,13828116.11690,0
1753425960000,115395.60,115418.90,115360.00,115418.8,131.559,1753426019999,15179757.41900,2510,66.109,7628026.28180,0
1753426020000,115418.90,115418.90,115340.00,115340.1,80.387,1753426079999,9275387.67560,1754,25.450,2936619.57980,0
1753426080000,115340.00,115385.50,115340.00,115373.1,107.797,1753426139999,12436486.63360,2009,52.486,6054903.12010,0
1753426140000,115373.20,115387.00,115328.90,115356.0,105.372,1753426199999,12155023.75470,1897,28.203,3253226.11250,0
1753426200000,115356.00,115356.10,115322.40,115331.0,78.160,1753426259999,9014656.95510,1668,46.364,5347252.26280,0
1753426260000,115330.90,115345.80,115313.50,115333.3,98.798,1753426319999,11393779.10510,1531,39.509,4556340.94820,0
1753426320000,115333.30,115338.80,115323.80,115329.8,83.481,1753426379999,9627993.60510,1125,60.578,6986512.54150,0
1753426380000,115329.80,115329.80,115243.00,115304.6,140.274,1753426439999,16171426.02640,2144,58.659,6761760.55240,0
1753426440000,115304.70,115304.70,115266.20,115266.3,59.524,1753426499999,6862153.90320,1187,23.348,2691565.97700,0
