timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1753732320000,3.1389,3.1492,3.1388,3.1485,2297653.2,1753732379999,7225493.17656,3985,1594483.0,5014170.09736,0
1753732380000,3.1485,3.1494,3.1461,3.1488,519100.8,1753732439999,1634221.24977,1799,233382.6,734695.87783,0
1753732440000,3.1487,3.1488,3.1452,3.1479,497352.2,1753732499999,1565446.59269,1725,213356.3,671531.62946,0
1753732500000,3.1480,3.1485,3.1456,3.1481,268923.3,1753732559999,846351.14987,1278,106103.2,333937.08700,0
1753732560000,3.1480,3.1502,3.1476,3.1494,358651.1,1753732619999,1129379.25555,1725,214640.6,675930.42396,0
1753732620000,3.1494,3.1522,3.1494,3.1511,261970.2,1753732679999,825519.26441,1489,133976.5,422156.75862,0
1753732680000,3.1512,3.1535,3.1507,3.1507,526453.1,1753732739999,1659599.83227,1895,232288.6,732244.13713,0
1753732740000,3.1507,3.1591,3.1503,3.1591,2243146.8,1753732799999,7074705.76330,3039,1025621.4,3234777.76316,0
1753732800000,3.1591,3.1606,3.1541,3.1554,2301027.4,1753732859999,7267496.19503,4116,700383.1,2212326.69887,0
1753732860000,3.1555,3.1555,3.1523,3.1534,388593.7,1753732919999,1225390.33638,1806,159492.6,502889.63069,0
1753732920000,3.1534,3.1619,3.1534,3.1616,536939.8,1753732979999,1695800.12727,2383,321710.1,1015947.27057,0
1753732980000,3.1616,3.1623,3.1542,3.1548,809690.0,1753733039999,2557316.63756,2189,299912.5,947160.98657,0
1753733040000,3.1548,3.1556,3.1500,3.153,431860.5,1753733099999,1361425.39569,2016,175350.5,552786.39642,0
1753733100000,3.1530,3.1551,3.1504,3.151,469932.9,1753733159999,1481556.49281,2003,235698.0,743099.38944,0
1753733160000,3.1510,3.1520,3.1429,3.1432,715707.5,1753733219999,2251677.32028,2334,175919.3,553461.75229,0
1753733220000,3.1433,3.1455,3.1396,3.1407,455386.6,1753733279999,1431027.99068,2247,226154.5,710680.26841,0
1753733280000,3.1406,3.1445,3.1402,3.1431,278889.7,1753733339999,876480.34102,1696,182271.2,572816.40180,0
1753733340000,3.1431,3.1451,3.1417,3.1425,169384.5,1753733399999,532441.93311,1435,106724.6,335483.50893,0
1753733400000,3.1425,3.1425,3.1393,3.14,309112.8,1753733459999,970826.82915,1601,143266.6,449950.96559,0
1753733460000,3.1399,3.1400,3.1351,3.1388,522830.3,1753733519999,1640374.49093,2327,247147.1,775411.19551,0
1753733520000,3.1389,3.1397,3.1300,3.1311,1587086.9,1753733579999,4973335.34260,3578,550691.6,1725616.80442,0
1753733580000,3.1312,3.1361,3.1312,3.1342,430071.9,1753733639999,1348176.49885,1682,281242.7,881554.07540,0
1753733640000,3.1343,3.1353,3.1321,3.1328,567381.1,1753733699999,1778105.12268,1601,371847.8,1165350.07534,0
1753733700000,3.1328,3.1400,3.1328,3.14,658028.8,1753733759999,2063156.67205,1888,498075.7,1561845.03403,0
1753733760000,3.1400,3.1405,3.1345,3.1345,288010.4,1753733819999,903814.51304,1547,169802.8,532882.64962,0
1753733820000,3.1345,3.1347,3.1291,3.1298,585734.9,1753733879999,1834322.17077,2555,163254.8,511298.41014,0
1753733880000,3.1298,3.1358,3.1290,3.1358,277009.2,1753733939999,867530.88971,1754,176680.5,553391.77890,0
1753733940000,3.1358,3.1417,3.1345,3.139,1170627.9,1753733999999,3674145.36373,2692,748207.3,2348299.85354,0
1753734000000,3.1391,3.1408,3.1360,3.1385,1240736.8,1753734059999,3893596.61634,2520,857735.2,2691475.63246,0
1753734060000,3.1384,3.1389,3.1360,3.1362,258965.7,1753734119999,812503.60884,1449,110973.5,348177.28019,0
1753734120000,3.1363,3.1368,3.1316,3.1316,543908.3,1753734179999,1705094.55806,2261,189942.1,595368.01787,0
1753734180000,3.1317,3.1319,3.1267,3.1291,2079759.6,1753734239999,6506787.34244,3585,820431.7,2566885.28712,0
1753734240000,3.1291,3.1322,3.1291,3.1313,340492.8,1753734299999,1065937.30279,1613,213857.1,669460.07304,0
1753734300000,3.1313,3.1319,3.1296,3.1315,198993.8,1753734359999,622992.24615,1319,87905.7,275208.30912,0
1753734360000,3.1314,3.1329,3.1242,3.1243,611099.4,1753734419999,1911404.57000,2464,304837.2,953724.32060,0
1753734420000,3.1243,3.1262,3.1194,3.1202,1716967.8,1753734479999,5362252.10817,4052,541317.0,1690663.80850,0
1753734480000,3.1203,3.1231,3.1157,3.1157,1961442.3,1753734539999,6118789.28816,4576,1024094.8,3194886.31908,0
1753734540000,3.1157,3.1171,3.1090,3.1131,3831514.7,1753734599999,11925718.91632,7750,1417225.3,4412004.90677,0
1753734600000,3.1132,3.1207,3.1126,3.1192,1601935.0,1753734659999,4992701.24455,7568,1078988.1,3362577.74938,0
1753734660000,3.1192,3.1264,3.1185,3.1251,1395435.0,1753734719999,4356802.90573,6377,851439.5,2658506.11352,0
1753734720000,3.1249,3.1289,3.1217,3.1289,512923.6,1753734779999,1602784.78788,2295,356185.3,1113112.04044,0
1753734780000,3.1289,3.1350,3.1285,3.1322,830610.4,1753734839999,2601346.98470,2971,588863.3,1844420.74884,0
1753734840000,3.1322,3.1328,3.1278,3.1307,468602.5,1753734899999,1466407.31592,2103,264491.4,827624.55958,0
1753734900000,3.1308,3.1341,3.1298,3.134,611066.0,1753734959999,1913621.50186,2402,230622.9,722260.88618,0
1753734960000,3.1341,3.1379,3.1317,3.1378,278628.4,1753735019999,873495.26823,1909,173645.5,544418.77829,0
1753735020000,3.1379,3.1383,3.1347,3.1382,321483.1,1753735079999,1008360.50167,1781,100839.2,316335.57917,0
1753735080000,3.1382,3.1382,3.1283,3.1298,477877.7,1753735139999,1496480.02960,2113,126937.4,397523.65424,0
1753735140000,3.1298,3.1350,3.1298,3.1349,471275.6,1753735199999,1476543.01268,1989,275329.2,862593.53510,0
1753735200000,3.1350,3.1373,3.1324,3.1373,369570.9,1753735259999,1158648.23414,1802,151026.2,473522.25007,0
1753735260000,3.1373,3.1373,3.1329,3.1343,313076.7,1753735319999,981555.91475,1760,156364.0,490231.46329,0
1753735320000,3.1344,3.1374,3.1319,3.1355,256473.0,1753735379999,803845.71432,1709,145197.2,454987.18088,0
1753735380000,3.1354,3.1377,3.1334,3.1358,219860.2,1753735439999,689390.48088,1443,118956.5,372988.05497,0
1753735440000,3.1357,3.1383,3.1322,3.1326,203882.2,1753735499999,639387.49027,1613,112916.1,354109.24191,0
1753735500000,3.1326,3.1370,3.1326,3.1368,390393.1,1753735559999,1224124.86352,1592,150388.3,471535.95980,0
1753735560000,3.1367,3.1422,3.1366,3.1411,636450.3,1753735619999,1998429.26357,2502,311510.4,978120.67006,0
1753735620000,3.1410,3.1410,3.1284,3.1308,758677.4,1753735679999,2377835.85367,4947,406386.1,1273499.88103,0
1753735680000,3.1309,3.1354,3.1296,3.1333,534391.6,1753735739999,1674172.75698,5202,293775.3,920367.99916,0
1753735740000,3.1333,3.1348,3.1301,3.1301,315338.5,1753735799999,987775.04491,1487,203541.9,637594.47676,0
1753735800000,3.1301,3.1363,3.1287,3.1349,398898.4,1753735859999,1249959.83172,3201,159293.2,499056.41513,0
1753735860000,3.1349,3.1399,3.1337,3.1399,499076.3,1753735919999,1565282.55971,2225,253242.6,794259.07478,0
1753735920000,3.1398,3.1398,3.1347,3.1348,707169.0,1753735979999,2218249.20062,2658,206225.4,646859.85659,0
1753735980000,3.1348,3.1404,3.1348,3.1394,257579.3,1753736039999,808228.84358,1860,146101.0,458410.12035,0
1753736040000,3.1395,3.1477,3.1376,3.1467,529512.1,1753736099999,1664858.93418,2777,350931.3,1103220.64221,0
1753736100000,3.1467,3.1498,3.1444,3.1485,501070.7,1753736159999,1576971.43455,2251,217109.0,683357.97381,0
1753736160000,3.1484,3.1485,3.1444,3.1475,349583.5,1753736219999,1099979.01766,1739,144240.0,453861.82770,0
1753736220000,3.1474,3.1481,3.1444,3.1446,202202.7,1753736279999,636135.79214,1521,62261.2,195870.82423,0
1753736280000,3.1446,3.1468,3.1433,3.145,348226.0,1753736339999,1095186.90281,1752,181130.0,569625.30391,0
1753736340000,3.1451,3.1467,3.1396,3.1398,489512.5,1753736399999,1538503.06020,1964,112565.7,353820.62796,0
